,id,data
1171,URWgCkdwyao,"{1: 0.03357056479590853, 0: 0.0003925222528399601, 2: 0.27376642943520324, 3: 0.6595682255218774, 4: 0.02303193703784423, 5: 8.326229605678387e-05, 7: 0.002517693237912122, 8: 0.00021013817576265303, 6: 0.0, 9: 0.00034097892670925667}"
1172,bDmtMYMrVSs,"{4: 0.6113154127564813, 5: 0.38572610147924336, 3: 0.0004167329409890952, 2: 0.0, 1: 0.0, 0: 9.543502465514386e-06, 6: 0.0002863050739621009}"
1173,J_MW6ZFA2NU,"{2: 0.07355053338407386, 1: 0.002215784240311534, 3: 0.9129215207277104, 6: 0.000362136482488562, 8: 0.006291354144928096, 7: 0.0007856520298057945, 5: 0.00017799928800293907, 4: 0.0030996427738427257}"
1174,O5bSOiuJSRY,"{0: 0.9637880878483815, 1: 0.00037536102431821265, 2: 7.646243087972016e-05}"
1175,owHtGidLOFI,"{1: 0.040784993499659555, 2: 0.07286572153779526, 3: 0.6599486163560956, 4: 0.21326998080851878, 5: 0.0006902742524609873, 6: 0.0024206029839659027, 7: 0.002823005014548352, 0: 0.005153841391691838}"
1176,xgekVV-5C1c,"{1: 0.9696004149608197, 0: 0.008623404531224232, 2: 0.0, 4: 0.0, 3: 0.0}"
1177,8jIiqIvqaiE,"{0: 0.08208579572198071, 1: 0.6628445165001835, 2: 0.24628353642591805, 3: 0.0007092986768474085, 4: 8.825375241877653e-05, 5: 0.0004249254746089004, 6: 0.001137492808953533, 7: 0.001967731813189766}"
1178,36R4uUICnQM,"{1: 0.08103514360936712, 3: 0.7643656493681956, 2: 0.04638793065530533, 4: 0.07749753372668099, 5: 0.0035093341376204942, 6: 0.0012881172752234916, 7: 0.005743117997825883, 8: 0.014483464972635349, 0: 0.0011090375564729582}"
1179,UPZkQD9Dt0M,"{1: 0.17230770364475112, 2: 0.2043411298285957, 0: 0.0056815669629038616, 3: 0.5928247188692892, 4: 0.004716216415380748, 5: 0.003319774211139384, 6: 0.0033160896670650086, 7: 0.0049225508835542, 8: 0.00012895904260790125}"
1180,ij1j0R4V0Cc,"{4: 0.9852442134170263, 3: 0.012652020400156908, 1: 0.00018144370341310195, 0: 0.0011622204786190596, 2: 3.432718713220623e-05, 5: 5.884660651239715e-05}"
1181,KcUW1oVLQnE,"{3: 0.064992070230524, 4: 6.7282892523589e-05, 2: 1.2815789052114668e-05, 1: 0.9323967127501082, 0: 2.8835525367254533e-05}"
1182,EGMQTVlNaHw,"{4: 0.1364773542991365, 3: 0.0003100696170003636, 2: 0.02591417442902616, 1: 0.8356248752288361, 0: 0.00012317834100006309}"
1183,YtCUQ3oWo6A,"{5: 0.13369345875632582, 4: 0.6163546614510548, 3: 0.18938250908074727, 2: 0.01749712831020482, 1: 0.02871068889509762, 6: 0.0026015957281675384, 7: 0.0016826549936357904, 8: 1.241811803420756e-05, 0: 0.002440160193722618}"
1184,8Pib3EYT9yc,"{1: 0.04182656861447709, 0: 0.0001039756507930506, 2: 0.33329867478306846, 3: 0.6173412480859038, 4: 1.8904663780572317e-05, 5: 6.616632323203087e-05}"
1185,fhenEHRrLxQ,"{1: 0.0698203423033301, 0: 0.0017430920713474712, 2: 0.09029925765542711, 3: 0.16927324981956915, 4: 0.45483426126404763, 5: 0.20136418702959005, 6: 0.0018719713372512548, 9: 0.0023874884008661112, 8: 0.003337972986905635, 7: 0.0003254201464067963}"
1186,sZ2-AybDTYI,"{1: 0.19562746691620597, 0: 0.0002752260901382614, 2: 0.11791009496919092, 3: 0.18168159903120445, 4: 0.496268258013125, 5: 0.0023863720991976617, 6: 0.0}"
1187,x3e-qoH1_3g,"{2: 0.02065595206873466, 3: 0.004539729093790707, 4: 0.21249921505904612, 5: 0.6851260153442106, 6: 0.021586799694149922, 8: 0.013338455457832576, 10: 0.001987285803465688, 9: 0.010169140923681874, 11: 0.006198263156534045, 12: 0.008137529042815311, 7: 0.007177130699133227, 1: 0.0020907133174006276, 0: 0.0022273853893859386}"
1188,b0cJqCVqa4Y,"{3: 0.035834987613407046, 2: 0.9622824143192297, 0: 2.0507604219677233e-05, 1: 3.691368759550784e-05}"
1189,rWtoPKPwTWU,"{1: 0.03614548010648077, 2: 0.03441419394310194, 3: 0.40226368920159056, 4: 0.5082691694382437, 5: 0.0014611794875132866, 6: 0.011045085034788238, 7: 0.0009437462168794264, 8: 3.2542972994709096e-06, 10: 9.762891898751347e-05, 9: 0.0, 0: 3.254297299637443e-06}"
1190,Cvdaf0EMZyQ,"{2: 0.9533312441240993, 3: 0.0009902851770606745, 4: 0.0023482711793585812, 1: 0.0007938995090358975, 0: 0.04106549670949544}"
1191,Pc-ih-uYpNU,"{2: 0.10279003518963306, 1: 0.00025135452158854543, 3: 0.276336368206446, 4: 0.295257778026029, 5: 0.06342512428084623, 6: 0.06969502318047305, 7: 0.11354242305758844, 8: 0.0011171312070603068, 0: 0.0}"
1192,mmwOWZXjqWY,"{1: 0.07783957571394912, 0: 0.0021982562437256187, 2: 0.8157564293346162, 3: 0.08990577518391353, 4: 0.011068752804309953, 5: 0.0020562250033086538}"
1193,EVjpNnKJ61U,"{3: 0.0013726878984087138, 2: 0.023219736619426907, 1: 0.9743075447690553, 0: 8.775173779795864e-05, 4: 0.00019117342877361665, 5: 0.000169235494324238}"
1194,DicFHors_QI,"{1: 0.05335456176061572, 0: 0.045172212257400965, 2: 0.2559987101715069, 3: 0.26840524798968124, 4: 0.2891150567323014, 5: 0.04054092182430101, 6: 0.02457929422197164, 7: 0.013244926338701172}"
1195,_JIH2fT336E,"{0: 0.049990593694640026, 1: 0.16962703999247455, 2: 0.7584343204728243, 3: 0.0039937604841112015, 4: 0.011710850173232798, 5: 0.002919873955508169, 6: 0.00014893316820042274}"
1196,fZ3Gu4szudI,"{0: 0.03434580582049411, 1: 0.5271606749816596, 2: 0.3005070514388212, 3: 0.006766120485856008, 4: 0.05544958017445151, 5: 0.005562892312709143, 6: 0.0051422515692509715, 7: 0.009335615880003052, 8: 0.04956060976603874}"
1197,SY26mXMVDko,"{0: 0.5703302263069839, 1: 0.3669053583012859, 2: 0.004115801137897879, 3: 0.0005276668125510555, 4: 0.0009498002625919128, 5: 0.0031908322547203917, 6: 0.013502062556452555, 7: 0.01959506228020357, 8: 0.017742020591421406}"
1198,tsu2-I2q6dg,"{0: 0.6277077721704493, 1: 0.3254073913537046, 2: 0.0039595309108298015, 3: 0.004778269709072427, 4: 0.0123292430794209, 5: 0.0011352260647904955, 6: 0.0011317859858063183, 7: 0.013213343378363836, 8: 0.00865867880326535}"
1199,Q01yjj-2NkI,"{0: 0.4642033909880998, 1: 0.4509322656103263, 2: 0.011683200437106429, 5: 0.007043215462632415, 8: 0.009245821025492167, 7: 0.029654071405398837, 6: 0.006774292690422763, 4: 0.010846551812453713, 3: 0.005049772055935981, 9: 1.2805846295677048e-05}"
1200,9rMRDYnJh10,"{5: 0.010006131979057434, 4: 0.0047609314318961, 6: 0.014326818760711936, 7: 0.010534425559346675, 9: 0.09742299649376585, 3: 0.07781009732551405, 10: 0.00795584975078999, 8: 0.002251536925520031, 2: 0.38655995974906043, 1: 0.3841260357541542, 0: 3.144604644567117e-06}"
1201,IkoT6-7drP0,"{3: 0.006622230348564793, 2: 0.031043366965309824, 4: 0.0014394707534781507, 5: 0.0016688552384433522, 7: 0.00505310749488852, 8: 0.003055135386712378, 9: 0.049819650604212035, 6: 0.0014195242765246419, 1: 0.5296288293080236, 0: 0.36810558335134214}"
1202,Qcb_EDwQc_w,"{2: 0.007595263118824436, 1: 0.5828856530011822, 4: 0.01184610996721998, 8: 0.009755849798201965, 9: 0.022637322279047793, 7: 0.004770481619385092, 6: 0.002758362017433149, 3: 0.0018245822409935358, 5: 0.0019105368647660305, 0: 0.35033541838413096}"
1203,HWkLKU0KlDQ,"{1: 0.07514704487240298, 0: 0.760395914366126, 2: 0.007095310375359721, 3: 0.015621541283243142, 4: 0.007937260854441085, 6: 0.014973278942542079, 7: 0.01101255415362239, 5: 0.005561616544920236}"
1204,v_lDUmJkpZk,"{2: 0.1806630082763595, 1: 0.32284544800288023, 3: 0.13209000539762383, 4: 0.07339083303346484, 5: 0.27482345268082103, 0: 1.1245052176978021e-05, 6: 0.002389573587621485}"
1205,dtewc68ut8o,"{2: 0.5275026772517672, 1: 0.0002832134101549283, 3: 0.008213188894494405, 4: 0.4357149811043547, 0: 0.0051951959925302105, 5: 0.0010886015452831188, 7: 0.013753551230650696, 6: 0.0026993778155394166}"
1206,7Mv_U_m0AOQ,"{2: 0.06776633880617947, 1: 0.9310249148455739, 0: 0.00021687269572767676}"
1207,QoL1LbkMkpM,"{2: 0.08249338442175139, 1: 0.38797795155897546, 0: 0.5262269762187823}"
1208,G1hFBZfcZhQ,"{4: 0.06243687187515783, 6: 0.1074724761375689, 7: 0.6079206858239485, 8: 0.1589629311650926, 5: 0.05875334579061632, 2: 0.0002556689056107675, 0: 0.0005776223423059543, 3: 0.0003819251552951153, 1: 0.0001041614059895668}"
1209,P9Wc28j5_38,"{2: 0.09446258656607101, 3: 0.05052854568999511, 4: 0.25103808907156056, 1: 0.41885310511795515, 0: 4.222735206351608e-05, 5: 0.17451157029446646, 6: 0.0005665503068518207, 8: 0.0011366195597094508, 7: 0.0018791171668260942, 9: 1.7594730026382344e-05}"
1210,HFO6L4Z6aWM,"{1: 0.23441301943434845, 0: 0.29692797327494846, 2: 0.1716678328781343, 3: 0.2899577906688029, 4: 0.0, 8: 7.674423853909484e-05, 7: 1.8057467891630097e-05, 6: 4.514366972907524e-06, 5: 9.028733945704026e-06}"
1211,0h7085QF6fI,"{3: 0.06108072987167685, 2: 0.001104553576262976, 1: 0.9366993340191673, 0: 1.0828956630071218e-05}"
1212,oUKhqeSU2ew,"{1: 0.38667284860830387, 2: 0.5397823145797545, 3: 0.030250976696106976, 5: 0.015425717890640483, 6: 0.006810270130580623, 0: 0.00022042168949426566, 4: 0.01288326771354309}"
1213,CVAva4D0jyw,"{2: 0.21190963283836753, 1: 0.10864717492523476, 3: 0.26767848635404423, 4: 0.3738955324864569, 5: 0.005584892365712302, 6: 0.006157393877036232, 7: 0.007498568746221679, 8: 0.0012090591358029923, 0: 0.004652075217890905}"
1214,Hj8a6vs5lM8,"{1: 0.4724221064836104, 0: 0.02537252087282467, 2: 0.0005398408696348847, 3: 0.018415935120942625, 4: 0.4745937390728229, 5: 0.0017974247136696708, 6: 1.226911067352121e-05}"
1215,C_UF2sw2Th4,"{2: 0.2733923980218307, 1: 0.19129429003656534, 3: 0.4714535747478105, 4: 0.032046889945661336, 5: 0.017950057323501106, 6: 0.0038532247013411125, 7: 0.0029272296806842624, 0: 6.783846305258301e-06}"
1216,g1H3TuNK-4g,"{2: 0.4600049658686505, 1: 0.21209656815294758, 0: 3.5984555428816845e-06, 3: 0.0806737748158491, 4: 0.013047999798486485, 5: 0.21938344062728427, 6: 0.0061101775118114765, 7: 0.0021158918592139586}"
1217,LKk1jrLqpUU,"{1: 0.9648193570186089, 0: 0.010862355929869921, 2: 6.257117471153428e-06, 3: 6.257117470931384e-06}"
1218,2iEeWaIe-jE,"{3: 0.02793608478681325, 2: 0.49194557778897646, 4: 0.4199190493993724, 5: 0.02586192883499394, 7: 0.005968887660723454, 9: 0.007646418179749426, 6: 0.003400575431980357, 8: 0.013755100050391156, 1: 2.600822510145928e-05, 0: 3.251028137651879e-05}"
1219,aAhEvBIu23M,"{4: 0.05332676858555661, 3: 7.084260190706737e-06, 2: 7.084260190706737e-06, 1: 0.0002621176270562256, 0: 0.5153763867439323}"
1220,cc5MOp3SmYA,{}
1221,2lnTmFKNJMU,"{3: 0.028334586600780604, 2: 0.00014323056540268067, 1: 0.0035270526730406537, 0: 0.9665699860350193}"
1222,xZ1xDnuUM5Q,"{3: 0.023408299944433286, 2: 0.004924984645980131, 5: 0.041815576287543746, 6: 0.616792910829702, 7: 0.28235603778551005, 1: 0.02477700114058428, 4: 0.0002456643172580736, 0: 0.00011113385780725515}"
1223,DGarUxOGbBE,"{0: 0.9989282027340693, 1: 9.863165023826781e-06}"
1224,PQK9vsR6azI,"{3: 0.0193423671427591, 2: 2.2876838725954807e-05, 1: 0.9792163920175084, 0: 7.6256129085683355e-06}"
1225,jO1HabI-Vuc,"{4: 0.054193195992271515, 3: 4.076208799719261e-05, 2: 0.9423216454839682, 1: 0.002519097038226503, 0: 8.152417599438522e-06}"
1226,rKf80WtsFjk,"{5: 0.01634072985821477, 6: 0.007699130989175426, 7: 0.03081731368934592, 4: 0.003031836010589356, 3: 0.003315962356723855, 2: 0.05443444997297237, 1: 0.5751618134190798, 0: 0.30431664148799026, 8: 2.7719643525270232e-05}"
1227,tO2TXneMdUQ,"{5: 0.04107073615339023, 3: 0.14080376522603327, 2: 0.6095672753366111, 1: 0.17879921022957693, 0: 0.00835231248523624, 4: 0.005121028306048894, 6: 0.010767975968159912, 7: 0.0006016873988831384}"
1228,rmFsUV5ICKk,"{4: 0.005866317248027127, 3: 0.0023344779806012414, 5: 0.004307488402915905, 6: 0.01538496294957533, 7: 0.012877281763961586, 9: 0.035657268510151365, 2: 0.027042291704319384, 8: 0.00930778962588126, 0: 0.420130730766914, 1: 0.45941020543406225}"
1229,LHL9XtH3LuE,"{4: 0.01197031362221705, 5: 0.014970146763299864, 6: 0.024542770293308785, 8: 0.01148787370956391, 9: 0.06910498327783483, 7: 0.0044689170856277854, 3: 0.018891331316516796, 2: 0.5996111461756665, 1: 0.01231854092758991, 0: 0.229006609064067}"
1230,VXWCTCOYknQ,"{4: 0.027236258947918174, 5: 0.005795165157120593, 6: 0.007117642869980258, 7: 0.0364223925995503, 8: 0.0023329863242241636, 3: 0.016890414071163044, 2: 0.4867497906076947, 1: 0.0340724514328533, 0: 0.37767589801323204}"
1231,sY_5zs-47A0,"{2: 0.0220101712466926, 3: 0.006222820821514113, 4: 0.00392936669536118, 5: 0.003726068822682815, 6: 0.000244592753066123, 7: 0.0012420229408943223, 8: 0.01348436671124409, 9: 0.014961452817422494, 1: 0.803890613038382, 0: 0.1286494350542719}"
1232,L-POgaxl6vA,"{1: 0.44211375177863654, 2: 0.0225018915039558, 3: 0.018547636320611977, 4: 0.021508657327982086, 5: 0.015518116404554593, 6: 0.05578924753948811, 7: 0.02756146998658045, 0: 0.39121594903681217, 8: 0.0}"
1233,KzIz_eRcDZE,"{1: 0.2831219737930048, 2: 0.3164268385217647, 3: 0.2155288865599836, 4: 0.17206379235839148, 5: 0.002092612567244051, 0: 0.0011739046108932838, 6: 1.0207866181666247e-05, 7: 3.402622060555416e-06}"
1234,1Euby_x-fLo,"{2: 0.05024326005048131, 1: 0.005293192376632505, 3: 0.33863993854482755, 4: 0.49800636499981765, 5: 0.07171233127263407, 6: 0.020119252295423218, 0: 0.0062552584409410195, 7: 0.0008486666422796718}"
1235,D68x7V0iWrk,"{5: 0.04711727680004467, 4: 1.3956539336522356e-05, 3: 2.7913078673065528e-05, 2: 3.2565258451904e-05, 1: 1.3956539336411333e-05, 0: 0.9516638520979005}"
1236,33VDAPxA1jo,"{4: 0.02877594790674626, 3: 0.03483465347301263, 2: 5.419928302111132e-05, 1: 0.9346937353371584, 0: 7.742754717265932e-05}"
1237,TFMO_xknagc,"{0: 0.3830348166077084, 1: 0.061228821448520765, 2: 0.539247812325452, 3: 0.00835598584993505, 4: 0.0016272574939489581, 5: 0.00018246136659841317}"
1238,VZ7FGp0_QBU,"{4: 0.05248982907139959, 3: 0.004830745773097507, 2: 0.002903434959494619, 1: 0.0002208748067346264, 0: 0.9393556155638365}"
1239,fnqsUUm7vww,"{2: 0.04522063139240315, 1: 9.466720690099947e-05, 0: 0.9531132257661418}"
1240,AoYqzStWHsk,"{1: 0.37608190597667623, 2: 0.19954142371234068, 3: 0.40129980563654105, 5: 0.001985392371234296, 6: 0.0026003705053451454, 4: 0.009084214042759942, 0: 0.0021714042759961583}"
1241,eg6wXH9QqJc,"{2: 0.3420965955025895, 3: 0.025774104793178453, 5: 0.5812664477514614, 4: 0.040149980204476285, 1: 0.0006653957607636318, 6: 0.00312070611798132, 7: 0.00053231660861075, 0: 3.326978803896985e-06}"
1242,WHBfB7usIcU,"{2: 0.16009415574875774, 3: 0.23319871629540878, 4: 0.034492215173963565, 1: 0.1558238464778124, 5: 0.18230433462509082, 0: 0.22587585414347328, 6: 1.6323812197849286e-05}"
1243,gZ7Xdyl5mAo,"{0: 0.461254659982003, 2: 0.47088314693405425, 1: 0.0006041907700219257, 3: 0.06114539143848845}"
1244,K96ot8_1Zf0,"{2: 0.018321917808219054, 1: 0.3600778331257797, 3: 0.06488792029887992, 4: 0.5181880448318794, 0: 0.030541718555416274}"
1245,aN39ZW4zNIE,"{2: 0.15467546241797714, 1: 0.0026457184815674353, 3: 0.823090401209027, 4: 0.01469714099231939, 6: 0.0005633321289679749, 8: 0.000823630423043004, 0: 4.273554081823949e-05, 5: 0.0011771698970851618, 7: 4.2735540818350515e-05}"
1246,uD6HuOqACww,"{1: 0.23995235346250526, 2: 0.0674003366154696, 3: 0.4371854393482324, 4: 0.148866971843009, 5: 0.0017196659863889172, 6: 4.065404223152491e-06, 7: 0.0018050394750750431, 0: 2.0327021115623678e-05}"
1247,b-7shLy5bsA,"{3: 0.035436205821842606, 4: 0.005119964257532809, 5: 0.3038181746120389, 2: 0.3585740485189568, 6: 0.13828227180848832, 7: 0.09858363268850387, 1: 0.04980885706976643, 0: 0.0002630242018296647}"
1248,CZgcZxEq5y0,"{2: 0.10780968790248985, 1: 0.0023371062530385123, 0: 0.8893840786768906, 3: 0.00025162275352053065}"
1249,8IFYLXtfMeg,{}
1250,tjbEWvtsNcI,"{3: 0.9174343455847684, 4: 0.031970316753091754, 5: 0.008409239518863264, 6: 0.0004926932376336512, 7: 0.0001611897629291148, 8: 0.00037712321892915956, 9: 0.0020285579598850467, 2: 0.0018156658201671505, 1: 0.0005656848283936977, 0: 0.0005413542981402841}"
1251,QHfOR-byUyU,"{1: 0.008738344028071261, 0: 0.9308105383556597, 2: 0.0014636605083070636, 3: 0.0005476610511214635, 5: 0.03031037357268861, 6: 0.022245701103076602, 4: 0.0012310257255296886}"
1252,k65aHBrDrYk,"{0: 0.8134182857476538, 1: 0.005031613847156908, 2: 0.01618161822670477, 3: 0.015091597431963241, 4: 0.011523076972986372, 5: 0.016483320410963724, 6: 0.00742576666417969, 7: 0.1119607073456372}"
1253,V_k_AM2aljg,"{3: 0.014781992062465981, 4: 0.0031656108100906466, 5: 0.013034637580658568, 6: 0.005853245730539508, 9: 0.004697484358043055, 10: 0.028286769862444744, 7: 0.0057788068624802106, 8: 0.00432529001774757, 0: 0.8025842040721981, 1: 0.09281351496417213, 2: 0.005888506246988064}"
1254,cVtjPXr7ycc,"{1: 0.07672987933641276, 0: 0.9228202874767274, 3: 8.330244201090742e-06, 4: 2.0825610502775427e-05, 2: 1.249536630165693e-05}"
1255,Cvw9l4SJw0o,"{2: 0.31630428188575643, 3: 0.11025347307718456, 5: 0.43195338065211536, 4: 0.030032794841324706, 1: 0.08940965717079374, 0: 0.0173716308564138, 6: 4.282242610464948e-05}"
1256,nqbRepVizzE,"{1: 0.057262315292940444, 2: 0.05642253470795285, 0: 0.885210927868208}"
1257,_AhelDPxnpk,"{2: 0.05376956542919348, 1: 0.9455334425037755, 0: 3.747269177623025e-06}"
1258,sp6JkY3d0sw,"{7: 0.013303761533002039, 8: 0.006621717530163242, 6: 0.13253371185237728, 9: 0.009496096522356265, 5: 0.8352696948190202, 4: 0.00014194464158967524, 3: 1.4194464159067444e-05, 2: 2.4840312278007204e-05, 1: 3.5486160397502076e-05, 0: 0.00042938254080893135}"
1259,ZJ8a6RUCDYw,"{2: 0.855196372300362, 3: 0.11597878718007913, 1: 0.0007255399277534477, 0: 9.222965183311449e-06, 4: 0.0007901006840363989, 6: 0.0022811467220049675, 5: 0.0004888171547149378, 7: 0.0006640534931980913, 8: 0.0009561140573359772, 9: 0.00034739835523744933}"
1260,JJGDkl5vKZc,"{1: 0.35451577439451043, 2: 0.05007162607855561, 3: 0.010554019389012799, 4: 0.003101575773728091, 5: 0.0035546523636604613, 6: 0.007319185794716444, 7: 0.0015924309557917987, 0: 0.5608455208715073, 8: 0.0025285671452842245}"
1261,stb0v6ZXu9o,"{2: 0.11366324716559557, 3: 0.0026320704467949, 4: 0.011389498004330137, 5: 0.02383044070751092, 6: 0.012043192241445054, 7: 0.012053568340446876, 8: 0.016919958772300042, 1: 0.8039539854596265, 0: 3.458699667280296e-06}"
1262,1-l7LBVgcdc,"{1: 0.1692596752782609, 2: 0.07231287654447088, 0: 0.7524068211988151}"
1263,_if5-OLoxCk,"{1: 0.43772730731187726, 2: 0.010614015065054043, 0: 0.5348588602297802, 4: 0.00013315072662239968, 3: 0.0008255345050597468, 5: 0.0011945522331277825, 6: 0.00025108422734532176}"
1264,B6EE_j-H01s,"{1: 0.16028756775834488, 0: 0.8108712581856684}"
1265,_RaBGG_KNCE,"{2: 0.4805157031482183, 3: 0.019506427320379327, 1: 0.4699120471948062, 7: 0.0007840508874317753, 8: 0.0005943611566015528, 9: 0.006152270269928428, 6: 0.004925610010559467, 4: 0.00044893236296494887, 5: 0.0, 0: 0.000828311824625616}"
1266,i2RCpvil-fs,"{5: 0.0072437890588924895, 4: 0.0037650463319277606, 3: 0.01771080257365401, 2: 0.5135578610350029, 6: 0.00482406181695028, 9: 0.0031154757873349363, 8: 0.001945633100391025, 7: 0.003170889388295667, 1: 0.43693316504017454, 0: 1.8471200320169245e-05}"
1267,MWUDckvf2Lo,"{1: 0.7042940278297943, 2: 0.020728299386361664, 3: 0.007612860476505921, 0: 0.24065137852553964, 6: 0.0029961683616144957, 5: 0.0025928380052434308, 4: 0.006078764656736929, 7: 0.0012676096914525647, 8: 0.011005156866699367}"
1268,eGuwtdAcjOk,"{1: 0.8873372199055344, 2: 0.006982510425098378, 3: 0.01941578467433782, 4: 0.016260079302465782, 5: 0.009134127724101382, 6: 0.007597258224813462, 7: 0.013698630136986658, 8: 0.014303132140039743, 9: 0.014431204598313627, 0: 0.002899560455323247}"
1269,MhXiCpQoWDo,"{3: 0.5799255056942353, 4: 0.022448959710075995, 5: 0.006147241534959312, 6: 0.004526811780102149, 7: 0.0028122087529185696, 8: 0.0022666532442692216, 9: 0.024140831257732753, 2: 0.3525620001104103, 1: 0.0003799404435236922, 0: 0.0001591203566893018}"
1270,xzfSPK9eE_E,"{1: 0.0243719060557562, 2: 0.019447649532884144, 3: 0.00017865783302936297, 4: 1.1166114564337137e-05, 5: 0.00019726802396993065, 6: 2.9776305504901346e-05, 7: 0.011631369337849404, 0: 0.9429783749581272}"
1271,aiIHEyvjNdA,"{0: 0.9460711992085126, 1: 0.004492041726693388, 2: 0.003853296998941158, 3: 0.0036172391647720584, 4: 0.0036693107458385344, 5: 0.00562025931647381, 6: 0.01440299932306945}"
1272,4BHAAD21K7M,"{2: 0.0560872894333853, 3: 0.01640307334847095, 4: 0.026136003590853742, 5: 0.01667040713946234, 6: 0.0038911918466490807, 7: 0.013785842530495872, 8: 0.011528357184347977, 1: 0.8499861382478743, 0: 0.0029175687806940187}"
1273,hsjv_d8gUkM,"{3: 0.018213130153428653, 2: 0.013426871635826865, 1: 0.0026876108965662574, 0: 0.9634283626820945}"
1274,-ni_bI8l4u8,"{0: 0.567602424372021, 1: 0.3779561234104254, 2: 0.04539015148983918, 3: 0.0012830193722560036, 4: 0.00030404886165442957, 5: 0.002576062333357887, 6: 9.021229961175825e-05, 7: 0.0011493715209793531}"
